,label,date,mun_code,mun_name,total_amount
2020,Irregular Expenditure,2014,KZN221,uMshwathi,
2021,Unauthorised Expenditure,2014,KZN221,uMshwathi,
2022,Fruitless and Wasteful Expenditure,2014,KZN222,uMngeni,553287.0
2023,Irregular Expenditure,2014,KZN222,uMngeni,14053482.0
2024,Unauthorised Expenditure,2014,KZN222,uMngeni,61015236.0
2025,Fruitless and Wasteful Expenditure,2014,KZN223,Mpofana,86563.0
2026,Irregular Expenditure,2014,KZN223,Mpofana,28488865.0
2027,Unauthorised Expenditure,2014,KZN223,Mpofana,2439085.0
2028,Fruitless and Wasteful Expenditure,2014,KZN224,Impendle,1137500.0
2029,Irregular Expenditure,2014,KZN224,Impendle,615858.0
2030,Unauthorised Expenditure,2014,KZN224,Impendle,
2031,Fruitless and Wasteful Expenditure,2014,KZN225,The Msunduzi,138813.0
2032,Irregular Expenditure,2014,KZN225,The Msunduzi,269012345.0
2033,Unauthorised Expenditure,2014,KZN225,The Msunduzi,12379824.0
2034,Fruitless and Wasteful Expenditure,2014,KZN226,Mkhambathini,
2035,Irregular Expenditure,2014,KZN226,Mkhambathini,1768717.0
2036,Unauthorised Expenditure,2014,KZN226,Mkhambathini,
2037,Fruitless and Wasteful Expenditure,2014,KZN227,Richmond,456.0
2038,Irregular Expenditure,2014,KZN227,Richmond,
2039,Unauthorised Expenditure,2014,KZN227,Richmond,168231.0
2040,Fruitless and Wasteful Expenditure,2014,KZN232,Emnambithi/Ladysmith,7162.0
2041,Irregular Expenditure,2014,KZN232,Emnambithi/Ladysmith,46908.0
2042,Unauthorised Expenditure,2014,KZN232,Emnambithi/Ladysmith,
2043,Fruitless and Wasteful Expenditure,2014,KZN233,Indaka,2005272.0
2044,Irregular Expenditure,2014,KZN233,Indaka,15734379.0
2045,Unauthorised Expenditure,2014,KZN233,Indaka,
2046,Fruitless and Wasteful Expenditure,2014,KZN234,Umtshezi,29360190.0
2047,Irregular Expenditure,2014,KZN234,Umtshezi,31268970.0
2048,Unauthorised Expenditure,2014,KZN234,Umtshezi,
2049,Fruitless and Wasteful Expenditure,2014,KZN235,Okhahlamba,7588.0
2050,Irregular Expenditure,2014,KZN235,Okhahlamba,6140634.0
2051,Unauthorised Expenditure,2014,KZN235,Okhahlamba,
2052,Fruitless and Wasteful Expenditure,2014,KZN236,Imbabazane,90208.0
2053,Irregular Expenditure,2014,KZN236,Imbabazane,
2054,Unauthorised Expenditure,2014,KZN236,Imbabazane,
2055,Fruitless and Wasteful Expenditure,2014,KZN241,Endumeni,
2056,Irregular Expenditure,2014,KZN241,Endumeni,258103.0
2057,Unauthorised Expenditure,2014,KZN241,Endumeni,8617722.0
2058,Fruitless and Wasteful Expenditure,2014,KZN242,Nqutu,27547.0
2059,Irregular Expenditure,2014,KZN242,Nqutu,
2060,Unauthorised Expenditure,2014,KZN242,Nqutu,
2061,Fruitless and Wasteful Expenditure,2014,KZN244,Msinga,
2062,Irregular Expenditure,2014,KZN244,Msinga,
2063,Unauthorised Expenditure,2014,KZN244,Msinga,4755408.0
2064,Fruitless and Wasteful Expenditure,2014,KZN245,Umvoti,2847148.0
2065,Irregular Expenditure,2014,KZN245,Umvoti,4215682.0
2066,Unauthorised Expenditure,2014,KZN245,Umvoti,
2067,Fruitless and Wasteful Expenditure,2014,KZN252,Newcastle,
2068,Irregular Expenditure,2014,KZN252,Newcastle,57203428.0
2069,Unauthorised Expenditure,2014,KZN252,Newcastle,
2070,Fruitless and Wasteful Expenditure,2014,KZN253,Emadlangeni,37080.0
2071,Irregular Expenditure,2014,KZN253,Emadlangeni,10365.0
2072,Unauthorised Expenditure,2014,KZN253,Emadlangeni,
2073,Fruitless and Wasteful Expenditure,2014,KZN254,Dannhauser,
2074,Irregular Expenditure,2014,KZN254,Dannhauser,894078.0
2075,Unauthorised Expenditure,2014,KZN254,Dannhauser,
2076,Fruitless and Wasteful Expenditure,2014,KZN261,eDumbe,385106.0
2077,Irregular Expenditure,2014,KZN261,eDumbe,18013633.0
2078,Unauthorised Expenditure,2014,KZN261,eDumbe,6183353.0
2079,Fruitless and Wasteful Expenditure,2014,KZN262,uPhongolo,284475.0
2080,Irregular Expenditure,2014,KZN262,uPhongolo,15048772.0
2081,Unauthorised Expenditure,2014,KZN262,uPhongolo,13455171.0
2082,Fruitless and Wasteful Expenditure,2014,KZN263,Abaqulusi,220954.0
2083,Irregular Expenditure,2014,KZN263,Abaqulusi,11602373.0
2084,Unauthorised Expenditure,2014,KZN263,Abaqulusi,23921954.0
2085,Fruitless and Wasteful Expenditure,2014,KZN265,Nongoma,2466.0
2086,Irregular Expenditure,2014,KZN265,Nongoma,1839293.0
2087,Unauthorised Expenditure,2014,KZN265,Nongoma,13189814.0
2088,Fruitless and Wasteful Expenditure,2014,KZN266,Ulundi,9115446.0
2089,Irregular Expenditure,2014,KZN266,Ulundi,22903566.0
2090,Unauthorised Expenditure,2014,KZN266,Ulundi,20489047.0
2091,Fruitless and Wasteful Expenditure,2014,KZN271,Umhlabuyalingana,44598.0
2092,Irregular Expenditure,2014,KZN271,Umhlabuyalingana,30139579.0
2093,Unauthorised Expenditure,2014,KZN271,Umhlabuyalingana,
2094,Fruitless and Wasteful Expenditure,2014,KZN272,Jozini,125000.0
2095,Irregular Expenditure,2014,KZN272,Jozini,93043701.0
2096,Unauthorised Expenditure,2014,KZN272,Jozini,25851425.0
2097,Fruitless and Wasteful Expenditure,2014,KZN273,The Big 5 False Bay,470299.0
2098,Irregular Expenditure,2014,KZN273,The Big 5 False Bay,362093.0
2099,Unauthorised Expenditure,2014,KZN273,The Big 5 False Bay,5567606.0
2100,Fruitless and Wasteful Expenditure,2014,KZN274,Hlabisa,91360.0
2101,Irregular Expenditure,2014,KZN274,Hlabisa,971280.0
2102,Unauthorised Expenditure,2014,KZN274,Hlabisa,2565255.0
2103,Fruitless and Wasteful Expenditure,2014,KZN275,Mtubatuba,315518.0
2104,Irregular Expenditure,2014,KZN275,Mtubatuba,8263658.0
2105,Unauthorised Expenditure,2014,KZN275,Mtubatuba,18321426.0
2106,Fruitless and Wasteful Expenditure,2014,KZN281,Mfolozi,
2107,Irregular Expenditure,2014,KZN281,Mfolozi,17459466.0
2108,Unauthorised Expenditure,2014,KZN281,Mfolozi,11186039.0
2109,Fruitless and Wasteful Expenditure,2014,KZN282,uMhlathuze,
2110,Irregular Expenditure,2014,KZN282,uMhlathuze,
2111,Unauthorised Expenditure,2014,KZN282,uMhlathuze,
2112,Fruitless and Wasteful Expenditure,2014,KZN283,Ntambanana,
2113,Irregular Expenditure,2014,KZN283,Ntambanana,
2114,Unauthorised Expenditure,2014,KZN283,Ntambanana,
2115,Fruitless and Wasteful Expenditure,2014,KZN284,uMlalazi,1094195.0
2116,Irregular Expenditure,2014,KZN284,uMlalazi,14284368.0
2117,Unauthorised Expenditure,2014,KZN284,uMlalazi,27591007.0
2118,Fruitless and Wasteful Expenditure,2014,KZN285,Mthonjaneni,827.0
2119,Irregular Expenditure,2014,KZN285,Mthonjaneni,34843192.0
2120,Unauthorised Expenditure,2014,KZN285,Mthonjaneni,19564161.0
2121,Fruitless and Wasteful Expenditure,2014,KZN286,Nkandla,169102.0
2122,Irregular Expenditure,2014,KZN286,Nkandla,30766117.0
2123,Unauthorised Expenditure,2014,KZN286,Nkandla,8155151.0
2124,Fruitless and Wasteful Expenditure,2014,KZN291,Mandeni,5705.0
2125,Irregular Expenditure,2014,KZN291,Mandeni,
2126,Unauthorised Expenditure,2014,KZN291,Mandeni,35951097.0
2127,Fruitless and Wasteful Expenditure,2014,KZN292,KwaDukuza,
2128,Irregular Expenditure,2014,KZN292,KwaDukuza,46586744.0
2129,Unauthorised Expenditure,2014,KZN292,KwaDukuza,
2130,Fruitless and Wasteful Expenditure,2014,KZN293,Ndwedwe,1226494.0
2131,Irregular Expenditure,2014,KZN293,Ndwedwe,7871365.0
2132,Unauthorised Expenditure,2014,KZN293,Ndwedwe,3325426.0
2133,Fruitless and Wasteful Expenditure,2014,KZN294,Maphumulo,109705.0
2134,Irregular Expenditure,2014,KZN294,Maphumulo,3045872.0
2135,Unauthorised Expenditure,2014,KZN294,Maphumulo,1686291.0
2136,Fruitless and Wasteful Expenditure,2014,KZN431,Ingwe,63208.0
2137,Irregular Expenditure,2014,KZN431,Ingwe,7009679.0
2138,Unauthorised Expenditure,2014,KZN431,Ingwe,5632898.0
2139,Fruitless and Wasteful Expenditure,2014,KZN432,Kwa Sani,25963.0
2140,Irregular Expenditure,2014,KZN432,Kwa Sani,4590071.0
2141,Unauthorised Expenditure,2014,KZN432,Kwa Sani,536869.0
2142,Fruitless and Wasteful Expenditure,2014,KZN433,Greater Kokstad,493315.0
2143,Irregular Expenditure,2014,KZN433,Greater Kokstad,2040086.0
2144,Unauthorised Expenditure,2014,KZN433,Greater Kokstad,
2145,Fruitless and Wasteful Expenditure,2014,KZN434,Ubuhlebezwe,
2146,Irregular Expenditure,2014,KZN434,Ubuhlebezwe,229916.0
2147,Unauthorised Expenditure,2014,KZN434,Ubuhlebezwe,
2148,Fruitless and Wasteful Expenditure,2014,KZN435,Umzimkhulu,3045.0
2149,Irregular Expenditure,2014,KZN435,Umzimkhulu,
2150,Unauthorised Expenditure,2014,KZN435,Umzimkhulu,
2151,Fruitless and Wasteful Expenditure,2014,LIM331,Greater Giyani,2968.0
2152,Irregular Expenditure,2014,LIM331,Greater Giyani,12568814.0
2153,Unauthorised Expenditure,2014,LIM331,Greater Giyani,
2154,Fruitless and Wasteful Expenditure,2014,LIM332,Greater Letaba,84894.0
2155,Irregular Expenditure,2014,LIM332,Greater Letaba,6511140.0
2156,Unauthorised Expenditure,2014,LIM332,Greater Letaba,19905685.0
2157,Fruitless and Wasteful Expenditure,2014,LIM333,Greater Tzaneen,2069894.0
2158,Irregular Expenditure,2014,LIM333,Greater Tzaneen,33328768.0
2159,Unauthorised Expenditure,2014,LIM333,Greater Tzaneen,27651094.0
2160,Fruitless and Wasteful Expenditure,2014,LIM334,Ba-Phalaborwa,1534421.0
2161,Irregular Expenditure,2014,LIM334,Ba-Phalaborwa,16980437.0
2162,Unauthorised Expenditure,2014,LIM334,Ba-Phalaborwa,
2163,Fruitless and Wasteful Expenditure,2014,LIM335,Maruleng,1827890.0
2164,Irregular Expenditure,2014,LIM335,Maruleng,17587343.0
2165,Unauthorised Expenditure,2014,LIM335,Maruleng,
2166,Fruitless and Wasteful Expenditure,2014,LIM341,Musina,181218.0
2167,Irregular Expenditure,2014,LIM341,Musina,
2168,Unauthorised Expenditure,2014,LIM341,Musina,
2169,Fruitless and Wasteful Expenditure,2014,LIM342,Mutale,139493.0
2170,Irregular Expenditure,2014,LIM342,Mutale,23739330.0
2171,Unauthorised Expenditure,2014,LIM342,Mutale,
2172,Fruitless and Wasteful Expenditure,2014,LIM343,Thulamela,103104.0
2173,Irregular Expenditure,2014,LIM343,Thulamela,27360.0
2174,Unauthorised Expenditure,2014,LIM343,Thulamela,
2175,Fruitless and Wasteful Expenditure,2014,LIM344,Makhado,1088077.0
2176,Irregular Expenditure,2014,LIM344,Makhado,77692982.0
2177,Unauthorised Expenditure,2014,LIM344,Makhado,4384000.0
2178,Fruitless and Wasteful Expenditure,2014,LIM351,Blouberg,115444.0
2179,Irregular Expenditure,2014,LIM351,Blouberg,775361.0
2180,Unauthorised Expenditure,2014,LIM351,Blouberg,3667122.0
2181,Fruitless and Wasteful Expenditure,2014,LIM352,Aganang,65929.0
2182,Irregular Expenditure,2014,LIM352,Aganang,9220793.0
2183,Unauthorised Expenditure,2014,LIM352,Aganang,299396.0
2184,Fruitless and Wasteful Expenditure,2014,LIM353,Molemole,2419074.0
2185,Irregular Expenditure,2014,LIM353,Molemole,17902453.0
2186,Unauthorised Expenditure,2014,LIM353,Molemole,19435372.0
2187,Fruitless and Wasteful Expenditure,2014,LIM354,Polokwane,
2188,Irregular Expenditure,2014,LIM354,Polokwane,96273322.0
2189,Unauthorised Expenditure,2014,LIM354,Polokwane,370784431.0
2190,Fruitless and Wasteful Expenditure,2014,LIM355,Lepele-Nkumpi,81195.0
2191,Irregular Expenditure,2014,LIM355,Lepele-Nkumpi,23679470.0
2192,Unauthorised Expenditure,2014,LIM355,Lepele-Nkumpi,1257209.0
2193,Fruitless and Wasteful Expenditure,2014,LIM361,Thabazimbi,11622246.0
2194,Irregular Expenditure,2014,LIM361,Thabazimbi,11110518.0
2195,Unauthorised Expenditure,2014,LIM361,Thabazimbi,121258177.0
2196,Fruitless and Wasteful Expenditure,2014,LIM362,Lephalale,35300.0
2197,Irregular Expenditure,2014,LIM362,Lephalale,53879335.0
2198,Unauthorised Expenditure,2014,LIM362,Lephalale,15357824.0
2199,Fruitless and Wasteful Expenditure,2014,LIM364,Mookgopong,2068473.0
2200,Irregular Expenditure,2014,LIM364,Mookgopong,328140.0
2201,Unauthorised Expenditure,2014,LIM364,Mookgopong,15315687.0
2202,Fruitless and Wasteful Expenditure,2014,LIM365,Modimolle,43897.0
2203,Irregular Expenditure,2014,LIM365,Modimolle,23158874.0
2204,Unauthorised Expenditure,2014,LIM365,Modimolle,26773008.0
2205,Fruitless and Wasteful Expenditure,2014,LIM366,Bela-Bela,118490.0
2206,Irregular Expenditure,2014,LIM366,Bela-Bela,6352038.0
2207,Unauthorised Expenditure,2014,LIM366,Bela-Bela,
2208,Fruitless and Wasteful Expenditure,2014,LIM367,Mogalakwena,
2209,Irregular Expenditure,2014,LIM367,Mogalakwena,97819974.0
2210,Unauthorised Expenditure,2014,LIM367,Mogalakwena,14317635.0
2211,Fruitless and Wasteful Expenditure,2014,LIM471,Ephraim Mogale,27042.0
2212,Irregular Expenditure,2014,LIM471,Ephraim Mogale,33283355.0
2213,Unauthorised Expenditure,2014,LIM471,Ephraim Mogale,61061161.0
2214,Fruitless and Wasteful Expenditure,2014,LIM472,Elias Motsoaledi,36420.0
2215,Irregular Expenditure,2014,LIM472,Elias Motsoaledi,25224038.0
2216,Unauthorised Expenditure,2014,LIM472,Elias Motsoaledi,5766279.0
2217,Fruitless and Wasteful Expenditure,2014,LIM473,Makhuduthamaga,2340.0
2218,Irregular Expenditure,2014,LIM473,Makhuduthamaga,5400.0
2219,Unauthorised Expenditure,2014,LIM473,Makhuduthamaga,4294142.0
2220,Fruitless and Wasteful Expenditure,2014,LIM474,Fetakgomo,24648.0
2221,Irregular Expenditure,2014,LIM474,Fetakgomo,10875882.0
2222,Unauthorised Expenditure,2014,LIM474,Fetakgomo,
2223,Fruitless and Wasteful Expenditure,2014,LIM475,Greater Tubatse,152372.0
2224,Irregular Expenditure,2014,LIM475,Greater Tubatse,59786003.0
2225,Unauthorised Expenditure,2014,LIM475,Greater Tubatse,9611733.0
2226,Fruitless and Wasteful Expenditure,2014,MAN,Mangaung,148343.0
2227,Irregular Expenditure,2014,MAN,Mangaung,9004641.0
2228,Unauthorised Expenditure,2014,MAN,Mangaung,673096965.0
2229,Fruitless and Wasteful Expenditure,2014,MP301,Chief Albert Luthuli,1868338.0
2230,Irregular Expenditure,2014,MP301,Chief Albert Luthuli,59182681.0
2231,Unauthorised Expenditure,2014,MP301,Chief Albert Luthuli,
2232,Fruitless and Wasteful Expenditure,2014,MP302,Msukaligwa,6978001.0
2233,Irregular Expenditure,2014,MP302,Msukaligwa,41358385.0
2234,Unauthorised Expenditure,2014,MP302,Msukaligwa,90522161.0
2235,Fruitless and Wasteful Expenditure,2014,MP303,Mkhondo,8870484.0
2236,Irregular Expenditure,2014,MP303,Mkhondo,48558699.0
2237,Unauthorised Expenditure,2014,MP303,Mkhondo,14245915.0
2238,Fruitless and Wasteful Expenditure,2014,MP304,Dr Pixley Ka Isaka Seme,74453.0
2239,Irregular Expenditure,2014,MP304,Dr Pixley Ka Isaka Seme,3952067.0
2240,Unauthorised Expenditure,2014,MP304,Dr Pixley Ka Isaka Seme,
2241,Fruitless and Wasteful Expenditure,2014,MP305,Lekwa,16064895.0
2242,Irregular Expenditure,2014,MP305,Lekwa,6483043.0
2243,Unauthorised Expenditure,2014,MP305,Lekwa,51774826.0
2244,Fruitless and Wasteful Expenditure,2014,MP306,Dipaleseng,1531909.0
2245,Irregular Expenditure,2014,MP306,Dipaleseng,14507308.0
2246,Unauthorised Expenditure,2014,MP306,Dipaleseng,2265203.0
2247,Fruitless and Wasteful Expenditure,2014,MP307,Govan Mbeki,11853851.0
2248,Irregular Expenditure,2014,MP307,Govan Mbeki,61637954.0
2249,Unauthorised Expenditure,2014,MP307,Govan Mbeki,18830025.0
2250,Fruitless and Wasteful Expenditure,2014,MP311,Victor Khanye,1388.0
2251,Irregular Expenditure,2014,MP311,Victor Khanye,11313022.0
2252,Unauthorised Expenditure,2014,MP311,Victor Khanye,231486351.0
2253,Fruitless and Wasteful Expenditure,2014,MP312,Emalahleni,56235199.0
2254,Irregular Expenditure,2014,MP312,Emalahleni,26746734.0
2255,Unauthorised Expenditure,2014,MP312,Emalahleni,63034584.0
2256,Fruitless and Wasteful Expenditure,2014,MP313,Steve Tshwete,
2257,Irregular Expenditure,2014,MP313,Steve Tshwete,
2258,Unauthorised Expenditure,2014,MP313,Steve Tshwete,34437384.0
2259,Fruitless and Wasteful Expenditure,2014,MP314,Emakhazeni,6053754.0
2260,Irregular Expenditure,2014,MP314,Emakhazeni,21364973.0
2261,Unauthorised Expenditure,2014,MP314,Emakhazeni,1309763.0
2262,Fruitless and Wasteful Expenditure,2014,MP315,Thembisile,92367.0
2263,Irregular Expenditure,2014,MP315,Thembisile,48553569.0
2264,Unauthorised Expenditure,2014,MP315,Thembisile,39434294.0
2265,Fruitless and Wasteful Expenditure,2014,MP316,Dr JS Moroka,67314.0
2266,Irregular Expenditure,2014,MP316,Dr JS Moroka,72214523.0
2267,Unauthorised Expenditure,2014,MP316,Dr JS Moroka,
2268,Fruitless and Wasteful Expenditure,2014,MP321,Thaba Chweu,29181497.0
2269,Irregular Expenditure,2014,MP321,Thaba Chweu,81566444.0
2270,Unauthorised Expenditure,2014,MP321,Thaba Chweu,
2271,Fruitless and Wasteful Expenditure,2014,MP322,Mbombela,14486283.0
2272,Irregular Expenditure,2014,MP322,Mbombela,8626686.0
2273,Unauthorised Expenditure,2014,MP322,Mbombela,41868726.0
2274,Fruitless and Wasteful Expenditure,2014,MP323,Umjindi,533264.0
2275,Irregular Expenditure,2014,MP323,Umjindi,24461365.0
2276,Unauthorised Expenditure,2014,MP323,Umjindi,1475099.0
2277,Fruitless and Wasteful Expenditure,2014,MP324,Nkomazi,1107368.0
2278,Irregular Expenditure,2014,MP324,Nkomazi,56229773.0
2279,Unauthorised Expenditure,2014,MP324,Nkomazi,118723887.0
2280,Fruitless and Wasteful Expenditure,2014,MP325,Bushbuckridge,30849.0
2281,Irregular Expenditure,2014,MP325,Bushbuckridge,109966186.0
2282,Unauthorised Expenditure,2014,MP325,Bushbuckridge,122246893.0
2283,Fruitless and Wasteful Expenditure,2014,NC061,Richtersveld,6331.0
2284,Irregular Expenditure,2014,NC061,Richtersveld,
2285,Unauthorised Expenditure,2014,NC061,Richtersveld,10722472.0
2286,Fruitless and Wasteful Expenditure,2014,NC062,Nama Khoi,8498098.0
2287,Irregular Expenditure,2014,NC062,Nama Khoi,84128376.0
2288,Unauthorised Expenditure,2014,NC062,Nama Khoi,82601658.0
2289,Fruitless and Wasteful Expenditure,2014,NC064,Kamiesberg,468909.0
2290,Irregular Expenditure,2014,NC064,Kamiesberg,2283109.0
2291,Unauthorised Expenditure,2014,NC064,Kamiesberg,18978632.0
2292,Fruitless and Wasteful Expenditure,2014,NC065,Hantam,9200.0
2293,Irregular Expenditure,2014,NC065,Hantam,1427413.0
2294,Unauthorised Expenditure,2014,NC065,Hantam,2026673.0
2295,Fruitless and Wasteful Expenditure,2014,NC066,Karoo Hoogland,193618.0
2296,Irregular Expenditure,2014,NC066,Karoo Hoogland,2293857.0
2297,Unauthorised Expenditure,2014,NC066,Karoo Hoogland,13807614.0
2298,Fruitless and Wasteful Expenditure,2014,NC067,Khâi-Ma,1212536.0
2299,Irregular Expenditure,2014,NC067,Khâi-Ma,
2300,Unauthorised Expenditure,2014,NC067,Khâi-Ma,18911684.0
2301,Fruitless and Wasteful Expenditure,2014,NC071,Ubuntu,54152.0
2302,Irregular Expenditure,2014,NC071,Ubuntu,12677374.0
2303,Unauthorised Expenditure,2014,NC071,Ubuntu,46185412.0
2304,Fruitless and Wasteful Expenditure,2014,NC072,Umsobomvu,
2305,Irregular Expenditure,2014,NC072,Umsobomvu,3472499.0
2306,Unauthorised Expenditure,2014,NC072,Umsobomvu,1496054.0
2307,Fruitless and Wasteful Expenditure,2014,NC073,Emthanjeni,73356.0
2308,Irregular Expenditure,2014,NC073,Emthanjeni,13140889.0
2309,Unauthorised Expenditure,2014,NC073,Emthanjeni,95735235.0
2310,Fruitless and Wasteful Expenditure,2014,NC074,Kareeberg,
2311,Irregular Expenditure,2014,NC074,Kareeberg,728216.0
2312,Unauthorised Expenditure,2014,NC074,Kareeberg,3396569.0
2313,Fruitless and Wasteful Expenditure,2014,NC075,Renosterberg,386882.0
2314,Irregular Expenditure,2014,NC075,Renosterberg,2488582.0
2315,Unauthorised Expenditure,2014,NC075,Renosterberg,27844210.0
2316,Fruitless and Wasteful Expenditure,2014,NC076,Thembelihle,1656827.0
2317,Irregular Expenditure,2014,NC076,Thembelihle,14934860.0
2318,Unauthorised Expenditure,2014,NC076,Thembelihle,12606468.0
2319,Fruitless and Wasteful Expenditure,2014,NC077,Siyathemba,219216.0
2320,Irregular Expenditure,2014,NC077,Siyathemba,22522656.0
2321,Unauthorised Expenditure,2014,NC077,Siyathemba,13853550.0
2322,Fruitless and Wasteful Expenditure,2014,NC078,Siyancuma,224303.0
2323,Irregular Expenditure,2014,NC078,Siyancuma,14107927.0
2324,Unauthorised Expenditure,2014,NC078,Siyancuma,5249378.0
2325,Fruitless and Wasteful Expenditure,2014,NC081,Mier,409937.0
2326,Irregular Expenditure,2014,NC081,Mier,4578056.0
2327,Unauthorised Expenditure,2014,NC081,Mier,9387900.0
2328,Fruitless and Wasteful Expenditure,2014,NC082,Kai !Garib,543875.0
2329,Irregular Expenditure,2014,NC082,Kai !Garib,11183868.0
2330,Unauthorised Expenditure,2014,NC082,Kai !Garib,70679277.0
2331,Fruitless and Wasteful Expenditure,2014,NC083,//Khara Hais,4159843.0
2332,Irregular Expenditure,2014,NC083,//Khara Hais,21221381.0
2333,Unauthorised Expenditure,2014,NC083,//Khara Hais,18484906.0
2334,Fruitless and Wasteful Expenditure,2014,NC084,!Kheis,14633.0
2335,Irregular Expenditure,2014,NC084,!Kheis,8614250.0
2336,Unauthorised Expenditure,2014,NC084,!Kheis,12359730.0
2337,Fruitless and Wasteful Expenditure,2014,NC085,Tsantsabane,3092695.0
2338,Irregular Expenditure,2014,NC085,Tsantsabane,17982275.0
2339,Unauthorised Expenditure,2014,NC085,Tsantsabane,11385634.0
2340,Fruitless and Wasteful Expenditure,2014,NC086,Kgatelopele,407089.0
2341,Irregular Expenditure,2014,NC086,Kgatelopele,17660380.0
2342,Unauthorised Expenditure,2014,NC086,Kgatelopele,
